,Unnamed: 0,user_id,book_id,rating,goodreads_book_id,tag_id,count,genre_x,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url
8922,8922,4003,8945,4,32529,20939,158,mystery,3214115,40,752848267,9780000000000.0,Lisa Gardner,2001.0,The Next Accident,"The Next Accident (Quincy & Rainie, #3)",en-US,4.16,11261,13328,513,49,231,2323,5612,5113,https://images.gr-assets.com/books/1348816896m/32529.jpg
8931,8931,48202,8954,5,28240855,30358,53,suspense,48273790,8,,,Kathryn Croft,2016.0,,The Girl You Lost,eng,3.89,11760,11857,871,330,745,2584,4405,3793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8940,8940,2197,8963,2,149621,30358,137,suspense,876040,45,6161413,9780000000000.0,Alistair MacLean,1963.0,Ice Station Zebra,Ice Station Zebra,eng,3.95,12689,13174,197,83,522,3386,5182,4001,https://images.gr-assets.com/books/1364039405m/149621.jpg
8949,8949,905,8972,4,93808,20939,225,mystery,1575179,72,743296788,9780000000000.0,Jeffery Deaver,2006.0,The Cold Moon,"The Cold Moon (Lincoln Rhyme, #7)",en-US,4.05,11231,13092,649,91,341,2733,5642,4285,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8958,8958,6969,8981,4,18143968,20939,106,mystery,25491291,45,147674906X,9780000000000.0,"Mary Higgins Clark, Alafair Burke",2014.0,I've Got You Under My Skin,"I've Got You Under My Skin (Under Suspicion, #1)",eng,3.75,8882,11871,1222,261,936,3344,4358,2972,https://images.gr-assets.com/books/1397768065m/18143968.jpg
8961,8961,1973,8984,4,981161,30358,69,suspense,966050,34,446359688,9780000000000.0,"Larry Bond, Patrick Larkin",1989.0,Red Phoenix,Red Phoenix (Red Phoenix #1),eng,3.98,10098,10961,111,125,455,2591,4160,3630,https://images.gr-assets.com/books/1298859399m/981161.jpg
8962,8962,962,8985,4,6678884,30358,191,suspense,6874087,46,055380717X,9780000000000.0,Linwood Barclay,2010.0,Never Look Away,Never Look Away,eng,3.99,10893,12736,1093,150,469,2683,5523,3911,https://images.gr-assets.com/books/1320510305m/6678884.jpg
8967,8967,28862,8990,5,15818164,30358,189,suspense,21545770,31,006199104X,9780000000000.0,"James Rollins, Rebecca Cantrell",2013.0,The Blood Gospel: The Order of the Sanguines Series,"The Blood Gospel (The Order of the Sanguines, #1)",en-CA,3.97,10424,12609,1480,316,695,2489,4636,4473,https://images.gr-assets.com/books/1357605320m/15818164.jpg
8971,8971,18674,8994,4,13030356,20939,488,mystery,18193670,46,1439102430,9780000000000.0,Kathy Reichs,2012.0,Bones Are Forever,"Bones Are Forever (Temperance Brennan, #15)",eng,3.86,12132,14929,1257,127,736,4053,6127,3886,https://images.gr-assets.com/books/1333675935m/13030356.jpg
8974,8974,11340,8997,5,8755555,20939,254,mystery,7165313,79,307593495,9780000000000.0,"Henning Mankell, Laurie Thompson",2009.0,Handen,"The Troubled Man (Kurt Wallander, #10)",eng,3.98,9252,11721,1208,124,479,2431,5189,3498,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8977,8977,1354,9000,3,43357,20939,389,mystery,1493470,78,743484339,9780000000000.0,Mary Higgins Clark,1997.0,Pretend You Don't See Her,Pretend You Don't See Her,eng,3.86,12508,14186,445,88,606,4256,5511,3725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8989,8989,8951,9012,4,18906484,20939,6,mystery,26911537,3,,,Liane Moriarty,2013.0,,The Husband's Secret Free Preview,eng,3.99,8424,8425,669,86,288,1804,3726,2521,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8997,8997,7019,9020,5,10161216,20939,369,mystery,15059759,16,553593617,9780000000000.0,Susan Elia MacNeal,2012.0,,"Mr. Churchill's Secretary (Maggie Hope Mystery, #1)",eng,3.66,12631,14502,2248,322,1125,4374,6007,2674,https://images.gr-assets.com/books/1333578794m/10161216.jpg
9017,9017,48241,9040,4,24396884,30358,41,suspense,43981459,24,316407038,9780000000000.0,"James Patterson, Michael Ledwidge",2015.0,Alert,"Alert (Michael Bennett, #8)",eng,3.93,6976,11378,889,197,603,2562,4422,3594,https://images.gr-assets.com/books/1424306640m/24396884.jpg
9024,9024,370,9047,3,94299,20939,170,mystery,1407950,32,553589482,9780000000000.0,Iris Johansen,2000.0,The Search,"The Search (Eve Duncan, #3)",en-US,4.14,12020,12877,312,51,300,2514,4986,5026,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9034,9034,3045,9057,4,6987558,20939,135,mystery,7229722,45,1846054729,9780000000000.0,"James Patterson, Howard Roughan",2010.0,Don't Blink,Don't Blink,eng,3.79,9689,12627,1076,196,780,3685,4806,3160,https://images.gr-assets.com/books/1328433484m/6987558.jpg
9036,9036,6513,9059,4,55018,20939,196,mystery,3125163,37,1416548483,9780000000000.0,James Lee Burke,2007.0,The Tin Roof Blowdown,"The Tin Roof Blowdown (Dave Robicheaux, #16)",eng,4.17,10432,11277,753,111,323,1786,4363,4694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9037,9037,454,9060,5,6389257,30358,19,suspense,6577554,62,1847673767,9780000000000.0,Nick Cave,2009.0,The Death of Bunny Munro,The Death of Bunny Munro,eng,3.43,9096,10858,817,533,1336,3622,3654,1713,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9045,9045,1437,9068,3,237114,20939,432,mystery,1492888,67,743484304,9780000000000.0,Mary Higgins Clark,1996.0,Moonlight Becomes You,Moonlight Becomes You,eng,3.8,12657,13945,365,80,701,4518,5226,3420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9068,9068,28908,9091,3,17348985,20939,295,mystery,23965717,14,60779632,9780000000000.0,John Searles,2013.0,,Help for the Haunted,eng,3.6,10334,11846,1703,310,1091,3794,4524,2127,https://images.gr-assets.com/books/1379084909m/17348985.jpg
9092,9092,11752,9115,4,8286216,30358,230,suspense,13134603,47,044656432X,9780000000000.0,"Douglas Preston, Lincoln Child",2011.0,Gideon's Sword,"Gideon's Sword (Gideon Crew, #1)",en-US,3.58,11227,12917,1160,439,1281,4071,4598,2528,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9093,9093,46,9116,5,31300,20939,1162,mystery,937152,162,451199928,9780000000000.0,Agatha Christie,1964.0,A Caribbean Mystery,"A Caribbean Mystery (Miss Marple, #10)",eng,3.77,14459,17371,787,119,899,5710,6728,3915,https://images.gr-assets.com/books/1309280346m/31300.jpg
9106,9106,420,9129,2,23960,30358,8,suspense,24880,34,99436922,9780000000000.0,Irvine Welsh,2001.0,Glue,Glue,eng,3.84,9184,10153,241,241,623,2605,3778,2906,https://images.gr-assets.com/books/1357448113m/23960.jpg
9131,9131,26796,9154,4,14781219,20939,92,mystery,20434290,34,316211176,9780000000000.0,"James Patterson, Mark T. Sullivan",2013.0,Private Berlin,Private Berlin (Private #5),eng,3.9,10043,12432,1013,168,578,3137,5035,3514,https://images.gr-assets.com/books/1340758912m/14781219.jpg
9132,9132,5147,9155,4,227590,20939,168,mystery,3230132,40,553576798,9780000000000.0,Lisa Gardner,1999.0,The Other Daughter,The Other Daughter,eng,3.99,11649,13182,798,99,521,2979,5402,4181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9156,9156,829,9180,3,64949,29076,33,suspense,888389,53,425128164,9780000000000.0,"Brian Coffey, Dean Koontz",1980.0,The Voice of the Night ,The Voice of the Night,eng,3.91,12897,13626,311,188,793,3634,4464,4547,https://images.gr-assets.com/books/1308461608m/64949.jpg
9173,9173,543,9197,4,11318,20939,188,mystery,2024704,56,394757645,9780000000000.0,Raymond Chandler,,Trouble Is My Business,Trouble Is My Business,eng,4.05,9020,9466,232,286,308,1629,3666,3577,https://images.gr-assets.com/books/1388189902m/11318.jpg
9175,9175,665,9199,3,127249,30358,202,suspense,72567,55,345476131,9780000000000.0,Steve Berry,2005.0,The Third Secret,The Third Secret,eng,3.84,10809,12179,622,185,687,3291,4725,3291,https://images.gr-assets.com/books/1320437464m/127249.jpg
9182,9182,2907,9206,4,15655,20939,19,mystery,17490,14,60564784,9780000000000.0,Katrina Kittle,2006.0,The Kindness of Strangers,The Kindness of Strangers,en-US,4.0,10627,11313,1452,167,420,2221,4888,3617,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9193,9193,207,9217,5,376613,30358,147,suspense,817262,32,679457143,9780000000000.0,Richard   Preston,1997.0,The Cobra Event,The Cobra Event,en-US,4.0,10505,11650,504,154,505,2523,4504,3964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9200,9200,27558,9224,4,25866725,20939,64,mystery,44874884,8,,,E.C. Diskin,2015.0,,Broken Grace,eng,3.92,10020,10265,613,159,551,2340,4157,3058,https://images.gr-assets.com/books/1436281761m/25866725.jpg
9203,9203,6089,9227,3,2306910,20939,134,mystery,6507546,47,1416563067,9780000000000.0,Sandra Brown,2008.0,Smoke Screen,Smoke Screen,en-US,3.98,11245,12399,767,88,443,2920,5157,3791,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9209,9209,679,9233,4,18990,30358,130,suspense,79986,114,743457919,9780000000000.0,John le Carré,1977.0,The Honourable Schoolboy,The Honourable Schoolboy,eng,3.94,9346,11827,599,83,467,2832,5109,3336,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9224,9224,7578,9248,4,6630751,30358,76,suspense,3976550,20,,,Andrew  Peterson,2008.0,First to Kill ,"First to Kill (Nathan McBride, #1)",eng,4.03,7849,10179,437,165,426,1927,4099,3562,https://images.gr-assets.com/books/1356545953m/6630751.jpg
9254,9254,34206,9278,5,26214866,20939,116,mystery,46196139,9,,,Robert Dugoni,2016.0,,"In the Clearing (Tracy Crosswhite, #3)",eng,4.25,14051,14186,755,71,243,1832,6000,6040,https://images.gr-assets.com/books/1446943429m/26214866.jpg
9255,9255,5454,9279,3,16130723,30358,128,suspense,21955333,20,1476717095,9780000000000.0,Brad Thor,2013.0,Hidden Order,"Hidden Order (Scot Harvath, #12)",eng,4.1,7857,10835,724,116,351,1956,4317,4095,https://images.gr-assets.com/books/1362517340m/16130723.jpg
9286,9286,3749,9310,3,125959,30358,78,suspense,681577,27,1595540067,9780000000000.0,Ted Dekker,2006.0,Saint,"Saint (Paradise, #2)",en-US,4.04,10594,10881,373,117,562,2196,3873,4133,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9288,9288,43537,9312,4,25614598,30358,41,suspense,45310657,34,1455525928,9780000000000.0,"Douglas Preston, Lincoln Child",2015.0,Crimson Shore,"Crimson Shore (Pendergast, #15)",eng,4.0,7174,10726,1307,115,510,2200,4338,3563,https://images.gr-assets.com/books/1435611577m/25614598.jpg
9290,9290,42506,9314,5,20318201,20939,14,mystery,28157628,4,1780890125,9780000000000.0,"James Patterson, Michael Ledwidge",2014.0,Burn,"Burn (Michael Bennett, #7)",eng,3.88,6866,11452,882,190,650,2884,4397,3331,https://images.gr-assets.com/books/1399993770m/20318201.jpg
9305,9305,26674,9329,4,12782865,20939,207,mystery,17929545,39,857382209,9780000000000.0,Peter  May,2011.0,The Lewis Man,"The Lewis Man (The Lewis Trilogy, #2)",eng,4.2,7870,11467,1091,66,230,1582,5081,4508,https://images.gr-assets.com/books/1328645011m/12782865.jpg
9309,9309,1824,9333,4,763594,30358,117,suspense,1020651,52,553282093,9780000000000.0,Robert Ludlum,1976.0,The Gemini Contenders,The Gemini Contenders,eng,3.87,10428,10763,110,92,505,3032,4231,2903,https://images.gr-assets.com/books/1320401784m/763594.jpg
9312,9312,3184,9336,5,85425,20939,208,mystery,3236458,38,671010123,9780000000000.0,Linda Fairstein,1996.0,Final Jeopardy,"Final Jeopardy (Alexandra Cooper, #1)",en-US,3.9,11250,11952,371,236,559,3002,4556,3599,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9324,9324,207,9348,2,659546,20939,232,mystery,3057249,31,61143316,9780000000000.0,Jennifer McMahon,2007.0,Promise Not to Tell,Promise Not to Tell,eng,3.62,11775,12785,1478,176,1137,4278,4915,2279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9363,9363,1562,9388,3,37296,20939,223,mystery,1387061,33,6478964,9780000000000.0,John Sandford,1994.0,Night Prey,"Night Prey (Lucas Davenport, #6)",eng,4.14,11975,13885,297,39,183,2447,6298,4918,https://images.gr-assets.com/books/1341920902m/37296.jpg
9364,9364,781,9389,4,192888,20939,1136,mystery,1576206,122,61043532,9780000000000.0,Dorothy L. Sayers,1926.0,Clouds of Witness,"Clouds of Witness (Lord Peter Wimsey, #2)",eng,4.04,12013,13682,717,83,364,3076,5618,4541,https://images.gr-assets.com/books/1287510321m/192888.jpg
9365,9365,5651,9390,4,1176884,20939,315,mystery,1164674,22,778324826,9780000000000.0,Stephanie Bond,2006.0,Body Movers ,"Body Movers (Body Movers, #1)",eng,3.84,10719,11615,583,277,707,3007,4218,3406,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9371,9371,9993,9396,1,11940384,20939,223,mystery,16901602,35,1847445209,9780000000000.0,Alex Marwood,2008.0,The Wicked Girls,The Wicked Girls,eng,3.48,9180,11921,1292,402,1342,4175,4161,1841,https://images.gr-assets.com/books/1340853882m/11940384.jpg
9375,9375,2161,9400,1,433035,20939,1033,mystery,2019627,174,7120710,9780000000000.0,Agatha Christie,1940.0,Sad Cypress,"Sad Cypress (Hercule Poirot, #21)",eng,3.83,12538,15306,754,98,679,4619,6215,3695,https://images.gr-assets.com/books/1396229541m/433035.jpg
9378,9378,4040,9403,3,643988,20939,457,mystery,1945003,47,440210690,9780000000000.0,Sara Paretsky,1982.0,Indemnity Only,"Indemnity Only (V.I. Warshawski, #1)",eng,3.89,11954,12647,378,154,496,3388,5118,3491,https://images.gr-assets.com/books/1388939553m/643988.jpg
9396,9396,555,9421,4,1468706,20939,769,mystery,2476793,18,719569516,9780000000000.0,Jacqueline Winspear,2008.0,An Incomplete Revenge,"An Incomplete Revenge (Maisie Dobbs, #5)",en-GB,4.09,11579,13525,1098,53,214,2517,6470,4271,https://images.gr-assets.com/books/1329547507m/1468706.jpg
9402,9402,10942,9427,5,25241477,30358,112,suspense,44960908,27,345545966,9780000000000.0,Dean Koontz,2015.0,Ashley Bell,Ashley Bell,eng,3.59,8118,11732,1886,601,1330,3166,3851,2784,https://images.gr-assets.com/books/1428081712m/25241477.jpg
9426,9426,983,9451,3,68099,20939,795,mystery,1245618,75,006074068X,9780000000000.0,Donna Leon,1992.0,Death at La Fenice,"Death at La Fenice (Commissario Brunetti, #1)",en-US,3.81,11705,14654,1493,151,692,4119,6471,3221,https://images.gr-assets.com/books/1441466744m/68099.jpg
9443,9443,370,9468,3,85310,20939,194,mystery,3107820,39,425189864,9780000000000.0,John Sandford,2002.0,Mortal Prey,"Mortal Prey (Lucas Davenport, #13)",en-US,4.2,11272,12613,382,36,159,1954,5540,4924,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9444,9444,46,9469,5,16312,20939,912,mystery,519419,147,1572703857,9780000000000.0,"Agatha Christie, Hugh Fraser",1940.0,"One, Two, Buckle My Shoe","One, Two, Buckle My Shoe (Hercule Poirot, #22)",eng,3.74,11285,14936,644,93,808,5185,5720,3130,https://images.gr-assets.com/books/1328750172m/16312.jpg
9450,9450,5715,9475,5,1866046,30358,122,suspense,2666000,35,1595540075,9780000000000.0,Ted Dekker,2008.0,Adam,Adam,eng,3.93,9903,10655,753,219,647,2415,3731,3643,https://images.gr-assets.com/books/1364953816m/1866046.jpg
9451,9451,879,9476,4,388018,20939,1019,mystery,2655944,155,1572703938,9780000000000.0,"Agatha Christie, Robin Bailey",1963.0,The Clocks,"The Clocks (Hercule Poirot, #34)",eng,3.71,12335,15410,661,154,1045,5219,5703,3289,https://images.gr-assets.com/books/1375949009m/388018.jpg
9452,9452,8347,9477,4,15818278,20939,205,mystery,21545889,10,006212255X,9780000000000.0,Jennifer McMahon,2013.0,The one I left behind,The One I Left Behind,en-US,3.76,10266,11274,1165,194,646,3177,4871,2386,https://images.gr-assets.com/books/1348689472m/15818278.jpg
9459,9459,14663,9484,5,10720733,20939,229,mystery,14450688,47,1444736930,9780000000000.0,John Grisham,2010.0,The Abduction,"The Abduction (Theodore Boone, #2)",eng,3.76,9346,11766,1217,228,943,3443,4011,3141,https://images.gr-assets.com/books/1328093951m/10720733.jpg
9463,9463,8274,9488,3,20821249,20939,424,mystery,26830332,29,399164448,9780000000000.0,J.D. Robb,2014.0,Festive in Death,"Festive in Death (In Death, #39)",eng,4.26,9784,14096,1171,92,286,2035,5158,6525,https://images.gr-assets.com/books/1458263204m/20821249.jpg
9469,9469,46,9494,5,68930,20939,1052,mystery,1113256,169,451199901,9780000000000.0,Agatha Christie,1952.0,They Do it with Mirrors,"They Do It with Mirrors (Miss Marple, #6)",eng,3.74,13214,16035,695,96,864,5433,6288,3354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9482,9482,2440,9507,3,7262166,20939,82,mystery,8332855,39,1416563105,9780000000000.0,Sandra Brown,2010.0,,Tough Customer (Mitchell & Associates #2),en-US,3.95,8823,11350,723,134,548,2685,4347,3636,https://images.gr-assets.com/books/1276625766m/7262166.jpg
9485,9485,555,9510,4,3690427,20939,109,mystery,3733869,20,1427206058,9780000000000.0,"Jacqueline Winspear, Orlagh Cassidy",2009.0,Among the Mad,"Among the Mad (Maisie Dobbs, #6)",eng,4.1,11363,13709,1168,63,267,2456,6382,4541,https://images.gr-assets.com/books/1422084387m/3690427.jpg
9495,9495,16126,9520,4,15803037,30358,162,suspense,21526451,25,1476706123,9780000000000.0,Jason  Matthews,2013.0,Red Sparrow,Red Sparrow (Red Sparrow Trilogy #1),eng,4.02,6998,10701,1242,201,481,1946,4329,3744,https://images.gr-assets.com/books/1361806944m/15803037.jpg
9503,9503,11045,9528,5,22571696,20939,403,mystery,42038145,32,399170871,9780000000000.0,J.D. Robb,2015.0,Obsession in Death,"Obsession in Death (In Death, #40)",eng,4.33,9565,13842,1338,85,244,1667,4907,6939,https://images.gr-assets.com/books/1406509523m/22571696.jpg
9505,9505,6616,9530,4,139176,20939,777,mystery,901444,53,312939167,9780000000000.0,M.C. Beaton,1992.0,Agatha Raisin and the Quiche of Death,"The Quiche of Death (Agatha Raisin, #1)",eng,3.75,10925,13409,1325,222,801,4148,5113,3125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9522,9522,6969,9547,4,21535784,20939,287,mystery,40864743,42,1476763127,9780000000000.0,"Mary Higgins Clark, Alafair Burke",2014.0,The Cinderella Murder ,"The Cinderella Murder (Under Suspicion, #2)",eng,3.81,8641,11546,1165,180,633,3233,4655,2845,https://images.gr-assets.com/books/1403544444m/21535784.jpg
9549,9549,6805,9574,3,4162673,20939,611,mystery,3271184,57,571242448,9780000000000.0,P.D. James,2008.0,The Private Patient,The Private Patient (Adam Dalgliesh #14),eng,3.78,10461,12406,1259,181,750,3609,4918,2948,https://images.gr-assets.com/books/1409269308m/4162673.jpg
9563,9563,34,9588,4,86655,20939,90,mystery,1046035,38,1400043921,9780000000000.0,Jennifer Egan,2006.0,The Keep,The Keep,eng,3.43,9113,10425,1517,432,1256,3582,3710,1445,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9567,9567,3385,9592,4,51362,20939,169,mystery,3118596,42,553589458,9780000000000.0,Lisa Gardner,2002.0,The Survivors Club,The Survivors Club,eng,4.05,11458,12802,556,76,407,2659,5323,4337,https://images.gr-assets.com/books/1298426240m/51362.jpg
9569,9569,12430,9594,3,9581507,20939,241,mystery,14468425,10,61689378,9780000000000.0,Jennifer McMahon,2011.0,,Don't Breathe a Word,en-US,3.58,10585,12664,2208,473,1352,3743,4498,2598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9575,9575,2664,9600,3,6251222,20939,121,mystery,6434098,20,345476026,9780000000000.0,Dan Chaon,2009.0,Await Your Reply,Await Your Reply,eng,3.54,10598,11733,2131,342,1322,3691,4434,1944,https://images.gr-assets.com/books/1320525555m/6251222.jpg
9577,9577,57,9602,4,76706,20939,731,mystery,954916,19,380721643,9780000000000.0,Nevada Barr,1993.0,Track of the Cat,"Track of the Cat (Anna Pigeon, #1)",en-GB,3.86,12113,13103,788,197,626,3529,5218,3533,https://images.gr-assets.com/books/1326365792m/76706.jpg
9586,9586,3611,9611,4,22571275,20939,495,mystery,25442975,18,545654742,9780000000000.0,Ally Carter,2015.0,All Fall Down,"All Fall Down (Embassy Row, #1)",eng,3.82,13821,16384,2541,317,1221,4414,5645,4787,https://images.gr-assets.com/books/1411070285m/22571275.jpg
